TIME-STAMP,DATE,PROTOCOL,SRC-IP,DST-IP,SRC-PORT,DST-PORT,MD5-HASH,FLAGS,PAYLOAD SIZE,PACKET-COUNT,START_TIME,END-TIME,SERVICE_TYPE
08:02:58,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,427b036747ff5f815cfe46533be25b78,PA,957,93,08:02:34,08:02:58,
08:02:58,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,158786261569e35e9a117b176fed1ed9,PA,519,94,08:02:34,08:02:58,
08:02:58,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,94,08:02:34,08:02:58,SSH
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,93,08:02:35,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,926e69cd1b1201512b6cadff7e7de868,PA,639,94,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,94,08:02:35,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,95e3b62bf91ab16ff896c1ffca8e7ba0,PA,321,95,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,0b0c25b51676949e63295702bd1d3d3f,PA,367,95,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,95,08:02:34,08:02:59,SSH
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,6cb1a38b4c93f81e26f9e68346ec3bf0,PA,198,96,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,95,08:02:35,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,f692c106900e16642b14080a2b0e678f,PA,639,96,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,96,08:02:34,08:02:59,SSH
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,96,08:02:35,08:02:59,
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,1743e48a74182d7b2a4d0c9cade48b48,PA,358,97,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,acb02f6dcd5667e25971bc759ad5c0d8,PA,639,97,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,97,08:02:34,08:02:59,SSH
08:02:59,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,9328eac53d781641a2fcbd4b154c2970,PA,363,98,08:02:34,08:02:59,
08:02:59,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,98,08:02:34,08:02:59,SSH
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,97,08:02:35,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,3ebd6a49908a351f135086aa1519a65a,PA,957,98,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,2fd29d1bd64b5a103d51f3068e2dbc66,PA,529,99,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,99,08:02:34,08:03:00,SSH
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,98,08:02:35,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,f80d1196897af38b799bd5ca634a58da,PA,639,99,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,99,08:02:35,08:03:00,
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,c5ff874bb3fe58228b9f070bfc658435,PA,341,100,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,e0d6a174d59c741ea82662699e70a0fc,PA,321,100,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,100,08:02:34,08:03:00,SSH
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,100,08:02:35,08:03:00,
08:03:00,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,376dac3f2c732fadfe2d928dbd179087,PA,205,101,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,008a9f8b18ac6048f021495e22c2437c,PA,642,101,08:02:34,08:03:00,
08:03:00,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,101,08:02:34,08:03:00,SSH
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,59f24c1b41c5940a11a11179defa8be3,PA,339,102,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,101,08:02:35,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,fc45507114380ee19131ebad1968fe0b,PA,643,102,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,102,08:02:34,08:03:01,SSH
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,102,08:02:35,08:03:01,
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,2d2ac818fce07f1a6f24c01598932b4a,PA,377,103,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,2a3a08b49cfb9fd7511266a01d9721cb,PA,643,103,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,103,08:02:34,08:03:01,SSH
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,5413fa4f52cb5ef85b4a80991b0f8c42,PA,362,104,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,104,08:02:34,08:03:01,SSH
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,103,08:02:35,08:03:01,
08:03:01,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,5fee4271084c73976890086d33853d04,PA,963,104,08:02:34,08:03:01,
08:03:01,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,2a9daeee2fb23f9d3335a741c9ad66bf,PA,550,105,08:02:34,08:03:01,
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,104,08:02:35,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,42afd1c7fb3d2590d3382e1055596da6,PA,483,105,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,105,08:02:34,08:03:02,SSH
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,55273e61d045f80801ec703842098215,PA,266,106,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,105,08:02:35,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,50ad0c0c888faa94f38f5910de615a49,PA,483,106,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,106,08:02:34,08:03:02,SSH
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,106,08:02:35,08:03:02,
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,045ba313caca55c5ab6bede331f4eeca,PA,287,107,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,922d33fc8d5dc669e63d63a458e005a9,PA,643,107,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,107,08:02:34,08:03:02,SSH
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,ff250ad329f7d77747e3ce7a2f433cc2,PA,398,108,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,107,08:02:35,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,9e43601ba3bac254ad07c9bb121b9113,PA,643,108,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,f983a66f8485f7abe867964717b4d534,PA,380,109,08:02:34,08:03:02,
08:03:02,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,108,08:02:34,08:03:02,SSH
08:03:03,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,108,08:02:35,08:03:03,
08:03:03,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,11671cae86b4bfbbe49224d143b64ee6,PA,803,109,08:02:34,08:03:03,
08:03:03,2024-02-22,UDP,192.168.137.131,239.255.255.250,64250,1900,c8a300b05ef97059a6ba209a45dabbac,,169,1,08:03:03,08:03:03,
08:03:03,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,db9cfe718e2252c8863266cecc23dc92,PA,439,110,08:02:34,08:03:03,
08:03:03,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,109,08:02:35,08:03:03,
08:03:03,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,4cc05b0ce5a2a1b3cd1d4eee974b6176,PA,643,110,08:02:34,08:03:03,
08:03:03,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,109,08:02:34,08:03:03,SSH
08:03:03,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,786ac4d2d46023fa57f092ac93760151,PA,375,111,08:02:34,08:03:03,
08:03:03,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,110,08:02:35,08:03:03,
08:03:03,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,f71b1bca5ff268a96aa4f7585b274ca6,PA,483,111,08:02:34,08:03:03,
08:03:03,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,110,08:02:34,08:03:03,SSH
08:03:04,2024-02-22,UDP,192.168.137.131,239.255.255.250,64250,1900,c8a300b05ef97059a6ba209a45dabbac,,169,2,08:03:03,08:03:04,
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,ded061c0e9a3bd6dbdbcfd6a2b2dd2c5,PA,275,112,08:02:34,08:03:04,
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,111,08:02:35,08:03:04,
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,111,08:02:34,08:03:04,SSH
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,49afcbe7f05de944715e18a42badb487,PA,803,112,08:02:34,08:03:04,
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,a5d9bc839a9934a04d430b2421045fc8,PA,445,113,08:02:34,08:03:04,
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,112,08:02:34,08:03:04,SSH
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,112,08:02:35,08:03:04,
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,f8957b9f7e9c054e051e06f634cd9d3b,PA,963,113,08:02:34,08:03:04,
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,5b2ef90008e9f1513381f7d223fdcd8f,PA,533,114,08:02:34,08:03:04,
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,113,08:02:34,08:03:04,SSH
08:03:04,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,113,08:02:35,08:03:04,
08:03:04,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,3d1b116fdd0134ee67dbd8d890ba10e4,PA,643,114,08:02:34,08:03:04,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,114,08:02:35,08:03:05,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,64a1cfeaf2f77090dfae2603d4977bd4,PA,359,115,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,a1548d1c95f3f8b1fd644a41a12824b5,PA,323,115,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,114,08:02:34,08:03:05,SSH
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,ab1faa4a8c588f4d2331aa88b46690de,PA,181,116,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,115,08:02:35,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,115,08:02:34,08:03:05,SSH
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,ad53d55da27a51750e236fbc5e09c74b,PA,643,116,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,1518c08d3468064a616ac8f1ff0ae05e,PA,359,117,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,116,08:02:35,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,116,08:02:34,08:03:05,SSH
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,39b4f91081a79db3ee3dfe35ab624fd9,PA,643,117,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,e4ccd2230fdaa004b00ac0b1f64098d0,PA,368,118,08:02:34,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,117,08:02:34,08:03:05,SSH
08:03:05,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,117,08:02:35,08:03:05,
08:03:05,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,3cbdaa97577fa6c7f89cfbd5c0a8de58,PA,963,118,08:02:34,08:03:05,
08:03:06,2024-02-22,UDP,192.168.137.131,239.255.255.250,64250,1900,c8a300b05ef97059a6ba209a45dabbac,,169,3,08:03:03,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,e23cc51940873f9b3cdf53710b63adfc,PA,547,119,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,118,08:02:34,08:03:06,SSH
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,118,08:02:35,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,6bacf378a175d0bd700006dd8829bc2e,PA,803,119,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,503616455a27ee5179bcaf887793dd6a,PA,447,120,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,119,08:02:35,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,119,08:02:34,08:03:06,SSH
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,ce41259a62be3fe89729c48a6ec0bfdc,PA,323,120,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,8e21604917e8d3258e4be2d3a403164a,PA,193,121,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,120,08:02:35,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,120,08:02:34,08:03:06,SSH
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,3fada49e98b91356ecee9e582cad3ef4,PA,643,121,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,8bf360339cc0bfd003d6dbd483cf4378,PA,20,121,08:02:34,08:03:06,SSH
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,bc59aa0a04b0178a2c97959271cb67b5,PA,369,122,08:02:34,08:03:06,
08:03:06,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,A,0,121,08:02:35,08:03:06,
08:03:06,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,0f7df87cd873e1ac59387269b44b54ab,PA,805,122,08:02:34,08:03:06,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,d41d8cd98f00b204e9800998ecf8427e,A,0,123,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,FA,0,122,08:02:35,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,d1343ad10c7782ea178ca386c726e6d6,PA,18,124,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,94179d5db73db81c1cff572e1cf014d3,PA,21,125,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,d5f092813eea3d05642de2820a5a4977,PA,18,126,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,49586,84521e547542e819cc547eeba3690ada,PA,67,127,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,192.168.137.161,51.20.255.233,49586,22,d41d8cd98f00b204e9800998ecf8427e,A,0,122,08:02:34,08:03:07,SSH
08:03:07,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,d41d8cd98f00b204e9800998ecf8427e,A,0,123,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,192.168.137.161,51.20.255.233,55530,45000,c2a127dd56ae5994159c5d0f404cf831,A,1288,124,08:02:34,08:03:07,
08:03:07,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,55530,d41d8cd98f00b204e9800998ecf8427e,R,0,123,08:02:35,08:03:07,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,b775e9cf2c043915405d6e2c230c3fa6,PA,44,1,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,1,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,34716,45000,b535f843ffaa33fc41588303547d327b,PA,157,1,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,4db91331512cda1304a901d5a55ebae1,PA,29,2,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,2,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,df9d9d1a38877fecbbba50885421310e,PA,54,3,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,34716,d41d8cd98f00b204e9800998ecf8427e,FA,0,1,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,b4899ccd016a69e5bbae1b854bf56395,PA,79,4,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,8e8051a37a3f40475d6ba33dfe030897,PA,63,5,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,d3f9d5ce266564e3b5a1e5324fe9a32c,PA,67,6,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,3,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,4,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,5,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,6,08:20:23,08:20:23,SSH
08:20:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,34716,45000,d5f415cb5dd090581ce344798f1f11e4,A,1288,2,08:20:23,08:20:23,
08:20:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,34716,d41d8cd98f00b204e9800998ecf8427e,R,0,2,08:20:23,08:20:23,
08:21:21,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,3a6392155bd238ea40ecfeffd0e80811,PA,43,1,08:21:21,08:21:21,
08:21:21,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,1,08:21:21,08:21:21,SSH
08:21:21,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,1f66bdae1e6f721d1eaa6c527d0e6f1e,PA,157,1,08:21:21,08:21:21,
08:21:21,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,7cc033ae629d337e24538e1ec0fcd93f,PA,106,2,08:21:21,08:21:21,
08:21:21,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,2,08:21:21,08:21:21,SSH
08:21:21,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,1,08:21:21,08:21:21,
08:21:21,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,0fb154b310a5c024f139fe57aaa44d6a,PA,319,2,08:21:21,08:21:21,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,b20bd309908a2ac214b11183b9e11733,PA,199,3,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,2,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,3,08:21:21,08:21:22,SSH
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,979ed677edd45cd21f269b783beebb87,PA,635,3,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,32ddd32c9d6a624405a6d53059224619,PA,357,4,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,3,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,4,08:21:21,08:21:22,SSH
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,1b87122dc0eaab56e9c09563adb3a849,PA,635,4,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,6dbd6f6fb967d82e7b1ba8d4f346fa1f,PA,360,5,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,4,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,5,08:21:21,08:21:22,SSH
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,658b8bb6a40f0fa8bea325678fe97948,PA,635,5,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,40bd02af70793c65a3f1cb21880da016,PA,339,6,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,5,08:21:21,08:21:22,
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,6,08:21:21,08:21:22,SSH
08:21:22,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,7002d20b323d00cadf44c61df0061392,PA,635,6,08:21:21,08:21:22,
08:21:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,22,52256,d864ffef9db90c78d5cab1a90f175911,PA,356,7,08:21:21,08:21:23,
08:21:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,52256,22,d41d8cd98f00b204e9800998ecf8427e,A,0,7,08:21:21,08:21:23,SSH
08:21:23,2024-02-22,TCP,51.20.255.233,192.168.137.161,45000,33614,d41d8cd98f00b204e9800998ecf8427e,A,0,6,08:21:21,08:21:23,
08:21:23,2024-02-22,TCP,192.168.137.161,51.20.255.233,33614,45000,d590299accc821e715869a26d07048dc,PA,951,7,08:21:21,08:21:23,
